subj task isi lagt2 t2in reponset1 reponset2 correct1 correct2
franciscogiraldoretest retestB 5 1 1 0 False False
franciscogiraldoretest retestB 4 1 3 0 True False
franciscogiraldoretest retestB 6 1 1 1 True True
franciscogiraldoretest retestB 4 1 3 1 True True
franciscogiraldoretest retestB 8 1 2 1 True True
franciscogiraldoretest retestB 5 1 1 1 True True
franciscogiraldoretest retestB 6 1 1 1 True True
franciscogiraldoretest retestB 1 1 3 1 True True
franciscogiraldoretest retestB 1 1 1 1 True True
franciscogiraldoretest retestB 4 1 4 1 True True
franciscogiraldoretest retestB 3 1 2 1 True True
franciscogiraldoretest retestB 0 0 4 0 True True
franciscogiraldoretest retestB 4 1 1 1 True True
franciscogiraldoretest retestB 3 1 1 1 True True
franciscogiraldoretest retestB 7 1 3 1 True True
franciscogiraldoretest retestB 0 0 3 0 True True
franciscogiraldoretest retestB 8 1 4 0 True False
franciscogiraldoretest retestB 5 1 4 1 True True
franciscogiraldoretest retestB 0 0 2 0 True True
franciscogiraldoretest retestB 3 1 4 1 True True
franciscogiraldoretest retestB 0 0 2 0 True True
franciscogiraldoretest retestB 2 1 1 1 True True
franciscogiraldoretest retestB 0 0 1 0 True True
franciscogiraldoretest retestB 0 0 1 0 True True
franciscogiraldoretest retestB 6 1 3 1 True True
franciscogiraldoretest retestB 5 1 3 1 True True
franciscogiraldoretest retestB 0 0 2 0 True True
franciscogiraldoretest retestB 0 0 3 0 True True
franciscogiraldoretest retestB 4 1 1 1 True True
franciscogiraldoretest retestB 0 0 3 0 True True
franciscogiraldoretest retestB 8 1 2 1 True True
franciscogiraldoretest retestB 7 1 3 1 True True
franciscogiraldoretest retestB 0 0 1 0 True True
franciscogiraldoretest retestB 8 1 3 1 True True
franciscogiraldoretest retestB 0 0 4 0 True True
franciscogiraldoretest retestB 0 0 2 0 True True
franciscogiraldoretest retestB 2 1 3 1 True True
franciscogiraldoretest retestB 1 1 3 1 True True
franciscogiraldoretest retestB 3 1 4 0 True False
franciscogiraldoretest retestB 4 1 3 0 True False
franciscogiraldoretest retestB 7 1 3 1 True True
franciscogiraldoretest retestB 3 1 2 0 True False
franciscogiraldoretest retestB 0 0 1 0 True True
franciscogiraldoretest retestB 1 1 1 1 True True
franciscogiraldoretest retestB 7 1 1 1 True True
franciscogiraldoretest retestB 5 1 1 1 True True
franciscogiraldoretest retestB 6 1 3 1 True True
franciscogiraldoretest retestB 8 1 2 0 True False
franciscogiraldoretest retestB 3 1 2 1 True True
franciscogiraldoretest retestB 2 1 2 0 True False
franciscogiraldoretest retestB 6 1 3 0 True False
franciscogiraldoretest retestB 7 1 4 1 True True
franciscogiraldoretest retestB 8 1 1 0 True False
franciscogiraldoretest retestB 0 0 1 0 False True
franciscogiraldoretest retestB 5 1 3 1 True True
franciscogiraldoretest retestB 0 0 1 0 True True
franciscogiraldoretest retestB 4 1 3 1 True True
franciscogiraldoretest retestB 1 1 2 1 True True
franciscogiraldoretest retestB 4 1 3 1 True True
franciscogiraldoretest retestB 0 0 4 0 True True
franciscogiraldoretest retestB 1 1 1 1 True True
franciscogiraldoretest retestB 2 1 2 1 True True
franciscogiraldoretest retestB 3 1 2 1 True True
franciscogiraldoretest retestB 0 0 3 0 True True
franciscogiraldoretest retestB 1 1 4 1 True True
franciscogiraldoretest retestB 5 1 4 1 True True
franciscogiraldoretest retestB 0 0 4 0 True True
franciscogiraldoretest retestB 2 1 4 0 True False
franciscogiraldoretest retestB 6 1 1 0 True False
franciscogiraldoretest retestB 7 1 2 1 True True
franciscogiraldoretest retestB 0 0 2 0 True True
franciscogiraldoretest retestB 1 1 4 0 True False
franciscogiraldoretest retestB 7 1 4 1 True True
franciscogiraldoretest retestB 8 1 1 0 True False
franciscogiraldoretest retestB 3 1 3 1 True True
franciscogiraldoretest retestB 8 1 1 1 True True
franciscogiraldoretest retestB 0 0 4 0 True True
franciscogiraldoretest retestB 7 1 1 1 True True
franciscogiraldoretest retestB 2 1 1 1 True True
franciscogiraldoretest retestB 2 1 4 0 True False
franciscogiraldoretest retestB 6 1 1 0 True False
franciscogiraldoretest retestB 2 1 1 0 True False
franciscogiraldoretest retestB 6 1 3 1 True True
franciscogiraldoretest retestB 5 1 4 0 True False
